seed,op,a,b,k,ok,got,want
21,subtract,6,3,3,1,3,3
21,subtract,6,4,4,1,2,2
21,subtract,6,5,5,1,1,1
21,subtract,6,6,6,1,0,0
21,subtract,6,7,7,1,0,0
21,subtract,6,8,8,1,0,0
21,subtract,6,9,9,1,0,0
21,subtract,7,1,1,1,6,6
21,subtract,7,2,2,1,5,5
21,subtract,7,3,3,1,4,4
21,subtract,7,4,4,1,3,3
21,subtract,7,5,5,1,2,2
21,subtract,7,6,6,1,1,1
21,subtract,7,7,7,1,0,0
21,subtract,7,8,8,1,0,0
21,subtract,7,9,9,1,0,0
21,subtract,8,1,1,1,7,7
21,subtract,8,2,2,1,6,6
21,subtract,8,3,3,1,5,5
21,subtract,8,4,4,1,4,4
21,subtract,8,5,5,1,3,3
21,subtract,8,6,6,1,2,2
21,subtract,8,7,7,1,1,1
21,subtract,8,8,8,1,0,0
21,subtract,8,9,9,1,0,0
21,subtract,9,1,1,1,8,8
21,subtract,9,2,2,1,7,7
21,subtract,9,3,3,1,6,6
21,subtract,9,4,4,1,5,5
21,subtract,9,5,5,1,4,4
21,subtract,9,6,6,1,3,3
21,subtract,9,7,7,1,2,2
21,subtract,9,8,8,1,1,1
21,subtract,9,9,9,1,0,0
21,multiply,1,1,1,1,1,1
21,multiply,1,2,2,1,2,2
21,multiply,1,3,3,1,3,3
21,multiply,1,4,4,1,4,4
21,multiply,1,5,5,1,5,5
21,multiply,1,6,6,1,6,6
21,multiply,1,7,7,1,7,7
21,multiply,1,8,8,1,8,8
21,multiply,1,9,9,1,9,9
21,multiply,2,1,2,1,2,2
21,multiply,2,2,4,1,4,4
21,multiply,2,3,6,1,6,6
21,multiply,2,4,8,1,8,8
21,multiply,2,5,10,1,10,10
21,multiply,2,6,12,1,12,12
21,multiply,2,7,14,1,14,14
21,multiply,2,8,16,1,16,16
21,multiply,2,9,18,1,18,18
21,multiply,3,1,3,1,3,3
21,multiply,3,2,6,1,6,6
21,multiply,3,3,9,1,9,9
21,multiply,3,4,12,1,12,12
21,multiply,3,5,15,1,15,15
21,multiply,3,6,18,1,18,18
21,multiply,3,7,21,1,21,21
21,multiply,3,8,24,1,24,24
21,multiply,3,9,27,1,27,27
21,multiply,4,1,4,1,4,4
21,multiply,4,2,8,1,8,8
21,multiply,4,3,12,1,12,12
21,multiply,4,4,16,1,16,16
21,multiply,4,5,20,1,20,20
21,multiply,4,6,24,1,24,24
21,multiply,4,7,28,1,28,28
21,multiply,4,8,32,1,32,32
21,multiply,4,9,36,1,36,36
21,multiply,5,1,5,1,5,5
21,multiply,5,2,10,1,10,10
21,multiply,5,3,15,1,15,15
21,multiply,5,4,20,1,20,20
21,multiply,5,5,25,1,25,25
21,multiply,5,6,30,1,30,30
21,multiply,5,7,35,1,35,35
21,multiply,5,8,40,1,40,40
21,multiply,5,9,45,1,45,45
21,multiply,6,1,6,1,6,6
21,multiply,6,2,12,1,12,12
21,multiply,6,3,18,1,18,18
21,multiply,6,4,24,1,24,24
21,multiply,6,5,30,1,30,30
21,multiply,6,6,36,1,36,36
21,multiply,6,7,42,1,42,42
21,multiply,6,8,48,1,48,48
21,multiply,6,9,54,1,54,54
21,multiply,7,1,7,1,7,7
21,multiply,7,2,14,1,14,14
21,multiply,7,3,21,1,21,21
21,multiply,7,4,28,1,28,28
21,multiply,7,5,35,1,35,35
21,multiply,7,6,42,1,42,42
21,multiply,7,7,49,1,49,49
21,multiply,7,8,56,1,56,56
21,multiply,7,9,63,1,63,63
21,multiply,8,1,8,1,8,8
21,multiply,8,2,16,1,16,16
21,multiply,8,3,24,1,24,24
21,multiply,8,4,32,1,32,32
21,multiply,8,5,40,1,40,40
21,multiply,8,6,48,1,48,48
21,multiply,8,7,56,1,56,56
21,multiply,8,8,64,1,64,64
21,multiply,8,9,72,1,72,72
21,multiply,9,1,9,1,9,9
21,multiply,9,2,18,1,18,18
21,multiply,9,3,27,1,27,27
21,multiply,9,4,36,1,36,36
21,multiply,9,5,45,1,45,45
21,multiply,9,6,54,1,54,54
21,multiply,9,7,63,1,63,63
21,multiply,9,8,72,1,72,72
21,multiply,9,9,81,1,81,81
21,divide,1,1,1,1,1,1
21,divide,1,2,0,1,0,0
21,divide,1,3,0,1,0,0
21,divide,1,4,0,1,0,0
21,divide,1,5,0,1,0,0
21,divide,1,6,0,1,0,0
21,divide,1,7,0,1,0,0
21,divide,1,8,0,1,0,0
21,divide,1,9,0,1,0,0
21,divide,2,1,2,1,2,2
21,divide,2,2,2,1,1,1
21,divide,2,3,0,1,0,0
21,divide,2,4,0,1,0,0
21,divide,2,5,0,1,0,0
21,divide,2,6,0,1,0,0
21,divide,2,7,0,1,0,0
21,divide,2,8,0,1,0,0
21,divide,2,9,0,1,0,0
21,divide,3,1,3,1,3,3
21,divide,3,2,2,1,1,1
21,divide,3,3,3,1,1,1
21,divide,3,4,0,1,0,0
21,divide,3,5,0,1,0,0
21,divide,3,6,0,1,0,0
21,divide,3,7,0,1,0,0
21,divide,3,8,0,1,0,0
21,divide,3,9,0,1,0,0
21,divide,4,1,4,1,4,4
21,divide,4,2,4,1,2,2
21,divide,4,3,3,1,1,1
21,divide,4,4,4,1,1,1
21,divide,4,5,0,1,0,0
21,divide,4,6,0,1,0,0
21,divide,4,7,0,1,0,0
21,divide,4,8,0,1,0,0
21,divide,4,9,0,1,0,0
21,divide,5,1,5,1,5,5
21,divide,5,2,4,1,2,2
21,divide,5,3,3,1,1,1
21,divide,5,4,4,1,1,1
21,divide,5,5,5,1,1,1
21,divide,5,6,0,1,0,0
21,divide,5,7,0,1,0,0
21,divide,5,8,0,1,0,0
21,divide,5,9,0,1,0,0
21,divide,6,1,6,1,6,6
21,divide,6,2,6,1,3,3
21,divide,6,3,6,1,2,2
21,divide,6,4,4,1,1,1
21,divide,6,5,5,1,1,1
21,divide,6,6,6,1,1,1
21,divide,6,7,0,1,0,0
21,divide,6,8,0,1,0,0
21,divide,6,9,0,1,0,0
21,divide,7,1,7,1,7,7
21,divide,7,2,6,1,3,3
21,divide,7,3,6,1,2,2
21,divide,7,4,4,1,1,1
21,divide,7,5,5,1,1,1
21,divide,7,6,6,1,1,1
21,divide,7,7,7,1,1,1
21,divide,7,8,0,1,0,0
21,divide,7,9,0,1,0,0
21,divide,8,1,8,1,8,8
21,divide,8,2,8,1,4,4
21,divide,8,3,6,1,2,2
21,divide,8,4,8,1,2,2
21,divide,8,5,5,1,1,1
21,divide,8,6,6,1,1,1
21,divide,8,7,7,1,1,1
21,divide,8,8,8,1,1,1
21,divide,8,9,0,1,0,0
21,divide,9,1,9,1,9,9
21,divide,9,2,8,1,4,4
21,divide,9,3,9,1,3,3
21,divide,9,4,8,1,2,2
21,divide,9,5,5,1,1,1
21,divide,9,6,6,1,1,1
21,divide,9,7,7,1,1,1
21,divide,9,8,8,1,1,1
21,divide,9,9,9,1,1,1
25,add,1,1,1,1,2,2
25,add,1,2,2,1,3,3
25,add,1,3,3,1,4,4
25,add,1,4,4,1,5,5
25,add,1,5,5,1,6,6
25,add,1,6,6,1,7,7
25,add,1,7,7,1,8,8
25,add,1,8,8,1,9,9
25,add,1,9,9,1,10,10
25,add,2,1,1,1,3,3
25,add,2,2,2,1,4,4
25,add,2,3,3,1,5,5
25,add,2,4,4,1,6,6
25,add,2,5,5,1,7,7
25,add,2,6,6,1,8,8
25,add,2,7,7,1,9,9
25,add,2,8,8,1,10,10
25,add,2,9,9,1,11,11
25,add,3,1,1,1,4,4
25,add,3,2,2,1,5,5
25,add,3,3,3,1,6,6
25,add,3,4,4,1,7,7
25,add,3,5,5,1,8,8
25,add,3,6,6,1,9,9
25,add,3,7,7,1,10,10
25,add,3,8,8,1,11,11
25,add,3,9,9,1,12,12
25,add,4,1,1,1,5,5
25,add,4,2,2,1,6,6
25,add,4,3,3,1,7,7
25,add,4,4,4,1,8,8
25,add,4,5,5,1,9,9
25,add,4,6,6,1,10,10
25,add,4,7,7,1,11,11
25,add,4,8,8,1,12,12
25,add,4,9,9,1,13,13
25,add,5,1,1,1,6,6
25,add,5,2,2,1,7,7
25,add,5,3,3,1,8,8
25,add,5,4,4,1,9,9
25,add,5,5,5,1,10,10
25,add,5,6,6,1,11,11
25,add,5,7,7,1,12,12
25,add,5,8,8,1,13,13
25,add,5,9,9,1,14,14
25,add,6,1,1,1,7,7
25,add,6,2,2,1,8,8
25,add,6,3,3,1,9,9
25,add,6,4,4,1,10,10
25,add,6,5,5,1,11,11
25,add,6,6,6,1,12,12
25,add,6,7,7,1,13,13
25,add,6,8,8,1,14,14
25,add,6,9,9,1,15,15
25,add,7,1,1,1,8,8
25,add,7,2,2,1,9,9
25,add,7,3,3,1,10,10
25,add,7,4,4,1,11,11
25,add,7,5,5,1,12,12
25,add,7,6,6,1,13,13
25,add,7,7,7,1,14,14
25,add,7,8,8,1,15,15
25,add,7,9,9,1,16,16
25,add,8,1,1,1,9,9
25,add,8,2,2,1,10,10
25,add,8,3,3,1,11,11
25,add,8,4,4,1,12,12
25,add,8,5,5,1,13,13
25,add,8,6,6,1,14,14
25,add,8,7,7,1,15,15
25,add,8,8,8,1,16,16
25,add,8,9,9,1,17,17
25,add,9,1,1,1,10,10
25,add,9,2,2,1,11,11
25,add,9,3,3,1,12,12
25,add,9,4,4,1,13,13
25,add,9,5,5,1,14,14
25,add,9,6,6,1,15,15
25,add,9,7,7,1,16,16
25,add,9,8,8,1,17,17
25,add,9,9,9,1,18,18
25,subtract,1,1,1,1,0,0
25,subtract,1,2,2,1,0,0
25,subtract,1,3,3,1,0,0
25,subtract,1,4,4,1,0,0
25,subtract,1,5,5,1,0,0
25,subtract,1,6,6,1,0,0
25,subtract,1,7,7,1,0,0
25,subtract,1,8,8,1,0,0
25,subtract,1,9,9,1,0,0
25,subtract,2,1,1,1,1,1
25,subtract,2,2,2,1,0,0
25,subtract,2,3,3,1,0,0
25,subtract,2,4,4,1,0,0
25,subtract,2,5,5,1,0,0
25,subtract,2,6,6,1,0,0
25,subtract,2,7,7,1,0,0
25,subtract,2,8,8,1,0,0
25,subtract,2,9,9,1,0,0
25,subtract,3,1,1,1,2,2
25,subtract,3,2,2,1,1,1
25,subtract,3,3,3,1,0,0
25,subtract,3,4,4,1,0,0
25,subtract,3,5,5,1,0,0
25,subtract,3,6,6,1,0,0
25,subtract,3,7,7,1,0,0
25,subtract,3,8,8,1,0,0
25,subtract,3,9,9,1,0,0
25,subtract,4,1,1,1,3,3
25,subtract,4,2,2,1,2,2
25,subtract,4,3,3,1,1,1
25,subtract,4,4,4,1,0,0
25,subtract,4,5,5,1,0,0
25,subtract,4,6,6,1,0,0
25,subtract,4,7,7,1,0,0
25,subtract,4,8,8,1,0,0
25,subtract,4,9,9,1,0,0
25,subtract,5,1,1,1,4,4
25,subtract,5,2,2,1,3,3
25,subtract,5,3,3,1,2,2
25,subtract,5,4,4,1,1,1
25,subtract,5,5,5,1,0,0
25,subtract,5,6,6,1,0,0
25,subtract,5,7,7,1,0,0
25,subtract,5,8,8,1,0,0
25,subtract,5,9,9,1,0,0
25,subtract,6,1,1,1,5,5
25,subtract,6,2,2,1,4,4
25,subtract,6,3,3,1,3,3
25,subtract,6,4,4,1,2,2
25,subtract,6,5,5,1,1,1
25,subtract,6,6,6,1,0,0
25,subtract,6,7,7,1,0,0
25,subtract,6,8,8,1,0,0
25,subtract,6,9,9,1,0,0
25,subtract,7,1,1,1,6,6
25,subtract,7,2,2,1,5,5
25,subtract,7,3,3,1,4,4
25,subtract,7,4,4,1,3,3
25,subtract,7,5,5,1,2,2
25,subtract,7,6,6,1,1,1
25,subtract,7,7,7,1,0,0
25,subtract,7,8,8,1,0,0
25,subtract,7,9,9,1,0,0
25,subtract,8,1,1,1,7,7
25,subtract,8,2,2,1,6,6
25,subtract,8,3,3,1,5,5
25,subtract,8,4,4,1,4,4
25,subtract,8,5,5,1,3,3
25,subtract,8,6,6,1,2,2
25,subtract,8,7,7,1,1,1
25,subtract,8,8,8,1,0,0
25,subtract,8,9,9,1,0,0
25,subtract,9,1,1,1,8,8
25,subtract,9,2,2,1,7,7
25,subtract,9,3,3,1,6,6
25,subtract,9,4,4,1,5,5
25,subtract,9,5,5,1,4,4
25,subtract,9,6,6,1,3,3
25,subtract,9,7,7,1,2,2
25,subtract,9,8,8,1,1,1
25,subtract,9,9,9,1,0,0
25,multiply,1,1,1,1,1,1
25,multiply,1,2,2,1,2,2
25,multiply,1,3,3,1,3,3
25,multiply,1,4,4,1,4,4
25,multiply,1,5,5,1,5,5
25,multiply,1,6,6,1,6,6
25,multiply,1,7,7,1,7,7
25,multiply,1,8,8,1,8,8
25,multiply,1,9,9,1,9,9
25,multiply,2,1,2,1,2,2
25,multiply,2,2,4,1,4,4
25,multiply,2,3,6,1,6,6
25,multiply,2,4,8,1,8,8
25,multiply,2,5,10,1,10,10
25,multiply,2,6,12,1,12,12
25,multiply,2,7,14,1,14,14
25,multiply,2,8,16,1,16,16
25,multiply,2,9,18,1,18,18
25,multiply,3,1,3,1,3,3
25,multiply,3,2,6,1,6,6
25,multiply,3,3,9,1,9,9
25,multiply,3,4,12,1,12,12
25,multiply,3,5,15,1,15,15
25,multiply,3,6,18,1,18,18
25,multiply,3,7,21,1,21,21
25,multiply,3,8,24,1,24,24
25,multiply,3,9,27,1,27,27
25,multiply,4,1,4,1,4,4
25,multiply,4,2,8,1,8,8
25,multiply,4,3,12,1,12,12
25,multiply,4,4,16,1,16,16
25,multiply,4,5,20,1,20,20
25,multiply,4,6,24,1,24,24
25,multiply,4,7,28,1,28,28
25,multiply,4,8,32,1,32,32
25,multiply,4,9,36,1,36,36
25,multiply,5,1,5,1,5,5
25,multiply,5,2,10,1,10,10
25,multiply,5,3,15,1,15,15
25,multiply,5,4,20,1,20,20
25,multiply,5,5,25,1,25,25
25,multiply,5,6,30,1,30,30
25,multiply,5,7,35,1,35,35
25,multiply,5,8,40,1,40,40
25,multiply,5,9,45,1,45,45
25,multiply,6,1,6,1,6,6
25,multiply,6,2,12,1,12,12
25,multiply,6,3,18,1,18,18
25,multiply,6,4,24,1,24,24
25,multiply,6,5,30,1,30,30
25,multiply,6,6,36,1,36,36
25,multiply,6,7,42,1,42,42
25,multiply,6,8,48,1,48,48
25,multiply,6,9,54,1,54,54
25,multiply,7,1,7,1,7,7
25,multiply,7,2,14,1,14,14
25,multiply,7,3,21,1,21,21
25,multiply,7,4,28,1,28,28
25,multiply,7,5,35,1,35,35
25,multiply,7,6,42,1,42,42
25,multiply,7,7,49,1,49,49
25,multiply,7,8,56,1,56,56
25,multiply,7,9,63,1,63,63
25,multiply,8,1,8,1,8,8
25,multiply,8,2,16,1,16,16
25,multiply,8,3,24,1,24,24
25,multiply,8,4,32,1,32,32
25,multiply,8,5,40,1,40,40
25,multiply,8,6,48,1,48,48
25,multiply,8,7,56,1,56,56
25,multiply,8,8,64,1,64,64
25,multiply,8,9,72,1,72,72
25,multiply,9,1,9,1,9,9
25,multiply,9,2,18,1,18,18
25,multiply,9,3,27,1,27,27
25,multiply,9,4,36,1,36,36
25,multiply,9,5,45,1,45,45
25,multiply,9,6,54,1,54,54
25,multiply,9,7,63,1,63,63
25,multiply,9,8,72,1,72,72
25,multiply,9,9,81,1,81,81
25,divide,1,1,1,1,1,1
25,divide,1,2,0,1,0,0
25,divide,1,3,0,1,0,0
25,divide,1,4,0,1,0,0
25,divide,1,5,0,1,0,0
25,divide,1,6,0,1,0,0
25,divide,1,7,0,1,0,0
25,divide,1,8,0,1,0,0
25,divide,1,9,0,1,0,0
25,divide,2,1,2,1,2,2
25,divide,2,2,2,1,1,1
25,divide,2,3,0,1,0,0
25,divide,2,4,0,1,0,0
25,divide,2,5,0,1,0,0
25,divide,2,6,0,1,0,0
25,divide,2,7,0,1,0,0
25,divide,2,8,0,1,0,0
25,divide,2,9,0,1,0,0
25,divide,3,1,3,1,3,3
25,divide,3,2,2,1,1,1
25,divide,3,3,3,1,1,1
25,divide,3,4,0,1,0,0
25,divide,3,5,0,1,0,0
25,divide,3,6,0,1,0,0
25,divide,3,7,0,1,0,0
25,divide,3,8,0,1,0,0
25,divide,3,9,0,1,0,0
25,divide,4,1,4,1,4,4
25,divide,4,2,4,1,2,2
25,divide,4,3,3,1,1,1
25,divide,4,4,4,1,1,1
25,divide,4,5,0,1,0,0
25,divide,4,6,0,1,0,0
25,divide,4,7,0,1,0,0
25,divide,4,8,0,1,0,0
25,divide,4,9,0,1,0,0
25,divide,5,1,5,1,5,5
25,divide,5,2,4,1,2,2
25,divide,5,3,3,1,1,1
25,divide,5,4,4,1,1,1
25,divide,5,5,5,1,1,1
25,divide,5,6,0,1,0,0
25,divide,5,7,0,1,0,0
25,divide,5,8,0,1,0,0
25,divide,5,9,0,1,0,0
25,divide,6,1,6,1,6,6
25,divide,6,2,6,1,3,3
25,divide,6,3,6,1,2,2
25,divide,6,4,4,1,1,1
25,divide,6,5,5,1,1,1
25,divide,6,6,6,1,1,1
25,divide,6,7,0,1,0,0
25,divide,6,8,0,1,0,0
25,divide,6,9,0,1,0,0
25,divide,7,1,7,1,7,7
25,divide,7,2,6,1,3,3
25,divide,7,3,6,1,2,2
25,divide,7,4,4,1,1,1
25,divide,7,5,5,1,1,1
25,divide,7,6,6,1,1,1
25,divide,7,7,7,1,1,1
25,divide,7,8,0,1,0,0
25,divide,7,9,0,1,0,0
25,divide,8,1,8,1,8,8
25,divide,8,2,8,1,4,4
25,divide,8,3,6,1,2,2
25,divide,8,4,8,1,2,2
25,divide,8,5,5,1,1,1
25,divide,8,6,6,1,1,1
25,divide,8,7,7,1,1,1
25,divide,8,8,8,1,1,1
25,divide,8,9,0,1,0,0
25,divide,9,1,9,1,9,9
25,divide,9,2,8,1,4,4
25,divide,9,3,9,1,3,3
25,divide,9,4,8,1,2,2
25,divide,9,5,5,1,1,1
25,divide,9,6,6,1,1,1
25,divide,9,7,7,1,1,1
25,divide,9,8,8,1,1,1
25,divide,9,9,9,1,1,1
34,add,1,1,1,1,2,2
34,add,1,2,2,1,3,3
34,add,1,3,3,1,4,4
34,add,1,4,4,1,5,5
34,add,1,5,5,1,6,6
34,add,1,6,6,1,7,7
34,add,1,7,7,1,8,8
34,add,1,8,8,1,9,9
34,add,1,9,9,1,10,10
34,add,2,1,1,1,3,3
34,add,2,2,2,1,4,4
34,add,2,3,3,1,5,5
34,add,2,4,4,1,6,6
34,add,2,5,5,1,7,7
34,add,2,6,6,1,8,8
34,add,2,7,7,1,9,9
34,add,2,8,8,1,10,10
34,add,2,9,9,1,11,11
34,add,3,1,1,1,4,4
34,add,3,2,2,1,5,5
34,add,3,3,3,1,6,6
34,add,3,4,4,1,7,7
34,add,3,5,5,1,8,8
34,add,3,6,6,1,9,9
34,add,3,7,7,1,10,10
34,add,3,8,8,1,11,11
34,add,3,9,9,1,12,12
34,add,4,1,1,1,5,5
34,add,4,2,2,1,6,6
34,add,4,3,3,1,7,7
34,add,4,4,4,1,8,8
34,add,4,5,5,1,9,9
34,add,4,6,6,1,10,10
34,add,4,7,7,1,11,11
34,add,4,8,8,1,12,12
34,add,4,9,9,1,13,13
34,add,5,1,1,1,6,6
34,add,5,2,2,1,7,7
34,add,5,3,3,1,8,8
34,add,5,4,4,1,9,9
34,add,5,5,5,1,10,10
34,add,5,6,6,1,11,11
34,add,5,7,7,1,12,12
34,add,5,8,8,1,13,13
34,add,5,9,9,1,14,14
34,add,6,1,1,1,7,7
34,add,6,2,2,1,8,8
34,add,6,3,3,1,9,9
34,add,6,4,4,1,10,10
34,add,6,5,5,1,11,11
34,add,6,6,6,1,12,12
34,add,6,7,7,1,13,13
34,add,6,8,8,1,14,14
34,add,6,9,9,1,15,15
34,add,7,1,1,1,8,8
34,add,7,2,2,1,9,9
34,add,7,3,3,1,10,10
34,add,7,4,4,1,11,11
34,add,7,5,5,1,12,12
34,add,7,6,6,1,13,13
34,add,7,7,7,1,14,14
34,add,7,8,8,1,15,15
34,add,7,9,9,1,16,16
34,add,8,1,1,1,9,9
34,add,8,2,2,1,10,10
34,add,8,3,3,1,11,11
34,add,8,4,4,1,12,12
34,add,8,5,5,1,13,13
34,add,8,6,6,1,14,14
34,add,8,7,7,1,15,15
34,add,8,8,8,1,16,16
34,add,8,9,9,1,17,17
34,add,9,1,1,1,10,10
34,add,9,2,2,1,11,11
34,add,9,3,3,1,12,12
34,add,9,4,4,1,13,13
34,add,9,5,5,1,14,14
34,add,9,6,6,1,15,15
34,add,9,7,7,1,16,16
34,add,9,8,8,1,17,17
34,add,9,9,9,1,18,18
34,subtract,1,1,1,1,0,0
34,subtract,1,2,2,1,0,0
34,subtract,1,3,3,1,0,0
34,subtract,1,4,4,1,0,0
34,subtract,1,5,5,1,0,0
34,subtract,1,6,6,1,0,0
34,subtract,1,7,7,1,0,0
34,subtract,1,8,8,1,0,0
34,subtract,1,9,9,1,0,0
34,subtract,2,1,1,1,1,1
34,subtract,2,2,2,1,0,0
34,subtract,2,3,3,1,0,0
34,subtract,2,4,4,1,0,0
34,subtract,2,5,5,1,0,0
34,subtract,2,6,6,1,0,0
34,subtract,2,7,7,1,0,0
34,subtract,2,8,8,1,0,0
34,subtract,2,9,9,1,0,0
34,subtract,3,1,1,1,2,2
34,subtract,3,2,2,1,1,1
34,subtract,3,3,3,1,0,0
34,subtract,3,4,4,1,0,0
34,subtract,3,5,5,1,0,0
34,subtract,3,6,6,1,0,0
34,subtract,3,7,7,1,0,0
34,subtract,3,8,8,1,0,0
34,subtract,3,9,9,1,0,0
34,subtract,4,1,1,1,3,3
34,subtract,4,2,2,1,2,2
34,subtract,4,3,3,1,1,1
34,subtract,4,4,4,1,0,0
34,subtract,4,5,5,1,0,0
34,subtract,4,6,6,1,0,0
34,subtract,4,7,7,1,0,0
34,subtract,4,8,8,1,0,0
34,subtract,4,9,9,1,0,0
34,subtract,5,1,1,1,4,4
34,subtract,5,2,2,1,3,3
34,subtract,5,3,3,1,2,2
34,subtract,5,4,4,1,1,1
34,subtract,5,5,5,1,0,0
34,subtract,5,6,6,1,0,0
34,subtract,5,7,7,1,0,0
34,subtract,5,8,8,1,0,0
34,subtract,5,9,9,1,0,0
34,subtract,6,1,1,1,5,5
34,subtract,6,2,2,1,4,4
34,subtract,6,3,3,1,3,3
34,subtract,6,4,4,1,2,2
34,subtract,6,5,5,1,1,1
34,subtract,6,6,6,1,0,0
34,subtract,6,7,7,1,0,0
34,subtract,6,8,8,1,0,0
34,subtract,6,9,9,1,0,0
34,subtract,7,1,1,1,6,6
34,subtract,7,2,2,1,5,5
34,subtract,7,3,3,1,4,4
34,subtract,7,4,4,1,3,3
34,subtract,7,5,5,1,2,2
34,subtract,7,6,6,1,1,1
34,subtract,7,7,7,1,0,0
34,subtract,7,8,8,1,0,0
34,subtract,7,9,9,1,0,0
34,subtract,8,1,1,1,7,7
34,subtract,8,2,2,1,6,6
34,subtract,8,3,3,1,5,5
34,subtract,8,4,4,1,4,4
34,subtract,8,5,5,1,3,3
34,subtract,8,6,6,1,2,2
34,subtract,8,7,7,1,1,1
34,subtract,8,8,8,1,0,0
34,subtract,8,9,9,1,0,0
34,subtract,9,1,1,1,8,8
34,subtract,9,2,2,1,7,7
34,subtract,9,3,3,1,6,6
34,subtract,9,4,4,1,5,5
34,subtract,9,5,5,1,4,4
34,subtract,9,6,6,1,3,3
34,subtract,9,7,7,1,2,2
34,subtract,9,8,8,1,1,1
34,subtract,9,9,9,1,0,0
34,multiply,1,1,1,1,1,1
34,multiply,1,2,2,1,2,2
34,multiply,1,3,3,1,3,3
34,multiply,1,4,4,1,4,4
34,multiply,1,5,5,1,5,5
34,multiply,1,6,6,1,6,6
34,multiply,1,7,7,1,7,7
34,multiply,1,8,8,1,8,8
34,multiply,1,9,9,1,9,9
34,multiply,2,1,2,1,2,2
34,multiply,2,2,4,1,4,4
34,multiply,2,3,6,1,6,6
34,multiply,2,4,8,1,8,8
34,multiply,2,5,10,1,10,10
34,multiply,2,6,12,1,12,12
34,multiply,2,7,14,1,14,14
34,multiply,2,8,16,1,16,16
34,multiply,2,9,18,1,18,18
34,multiply,3,1,3,1,3,3
34,multiply,3,2,6,1,6,6
34,multiply,3,3,9,1,9,9
34,multiply,3,4,12,1,12,12
34,multiply,3,5,15,1,15,15
34,multiply,3,6,18,1,18,18
34,multiply,3,7,21,1,21,21
34,multiply,3,8,24,1,24,24
34,multiply,3,9,27,1,27,27
34,multiply,4,1,4,1,4,4
34,multiply,4,2,8,1,8,8
34,multiply,4,3,12,1,12,12
34,multiply,4,4,16,1,16,16
34,multiply,4,5,20,1,20,20
34,multiply,4,6,24,1,24,24
34,multiply,4,7,28,1,28,28
34,multiply,4,8,32,1,32,32
34,multiply,4,9,36,1,36,36
34,multiply,5,1,5,1,5,5
34,multiply,5,2,10,1,10,10
34,multiply,5,3,15,1,15,15
34,multiply,5,4,20,1,20,20
34,multiply,5,5,25,1,25,25
34,multiply,5,6,30,1,30,30
34,multiply,5,7,35,1,35,35
34,multiply,5,8,40,1,40,40
34,multiply,5,9,45,1,45,45
34,multiply,6,1,6,1,6,6
34,multiply,6,2,12,1,12,12
34,multiply,6,3,18,1,18,18
34,multiply,6,4,24,1,24,24
34,multiply,6,5,30,1,30,30
34,multiply,6,6,36,1,36,36
34,multiply,6,7,42,1,42,42
34,multiply,6,8,48,1,48,48
34,multiply,6,9,54,1,54,54
34,multiply,7,1,7,1,7,7
34,multiply,7,2,14,1,14,14
34,multiply,7,3,21,1,21,21
34,multiply,7,4,28,1,28,28
34,multiply,7,5,35,1,35,35
34,multiply,7,6,42,1,42,42
34,multiply,7,7,49,1,49,49
34,multiply,7,8,56,1,56,56
34,multiply,7,9,63,1,63,63
34,multiply,8,1,8,1,8,8
34,multiply,8,2,16,1,16,16
34,multiply,8,3,24,1,24,24
34,multiply,8,4,32,1,32,32
34,multiply,8,5,40,1,40,40
34,multiply,8,6,48,1,48,48
34,multiply,8,7,56,1,56,56
34,multiply,8,8,64,1,64,64
34,multiply,8,9,72,1,72,72
34,multiply,9,1,9,1,9,9
34,multiply,9,2,18,1,18,18
34,multiply,9,3,27,1,27,27
34,multiply,9,4,36,1,36,36
34,multiply,9,5,45,1,45,45
34,multiply,9,6,54,1,54,54
34,multiply,9,7,63,1,63,63
34,multiply,9,8,72,1,72,72
34,multiply,9,9,81,1,81,81
34,divide,1,1,1,1,1,1
34,divide,1,2,0,1,0,0
34,divide,1,3,0,1,0,0
34,divide,1,4,0,1,0,0
34,divide,1,5,0,1,0,0
34,divide,1,6,0,1,0,0
34,divide,1,7,0,1,0,0
34,divide,1,8,0,1,0,0
34,divide,1,9,0,1,0,0
34,divide,2,1,2,1,2,2
34,divide,2,2,2,1,1,1
34,divide,2,3,0,1,0,0
34,divide,2,4,0,1,0,0
34,divide,2,5,0,1,0,0
34,divide,2,6,0,1,0,0
34,divide,2,7,0,1,0,0
34,divide,2,8,0,1,0,0
34,divide,2,9,0,1,0,0
34,divide,3,1,3,1,3,3
34,divide,3,2,2,1,1,1
34,divide,3,3,3,1,1,1
34,divide,3,4,0,1,0,0
34,divide,3,5,0,1,0,0
34,divide,3,6,0,1,0,0
34,divide,3,7,0,1,0,0
34,divide,3,8,0,1,0,0
34,divide,3,9,0,1,0,0
34,divide,4,1,4,1,4,4
34,divide,4,2,4,1,2,2
34,divide,4,3,3,1,1,1
34,divide,4,4,4,1,1,1
34,divide,4,5,0,1,0,0
34,divide,4,6,0,1,0,0
34,divide,4,7,0,1,0,0
34,divide,4,8,0,1,0,0
34,divide,4,9,0,1,0,0
34,divide,5,1,5,1,5,5
34,divide,5,2,4,1,2,2
34,divide,5,3,3,1,1,1
34,divide,5,4,4,1,1,1
34,divide,5,5,5,1,1,1
34,divide,5,6,0,1,0,0
34,divide,5,7,0,1,0,0
